Heel 00

Hydrostatics for trim 4.0m by Stern

Curves



Tables




Trim -4.00 metres 
Heel 0.00 degrees 
   
Shell thickness 12.00000 mm 
Keel thickness 14.00000 mm 
Hog (+ve)/ Sag (-ve) 0.00000 metres 
Water density 1.02500 tonnes/cu.m 


All drafts are moulded

Hydrostatics


Trim Draft Displt LCB TCB VCB WPA LCF KML KMT BML BMT IL IT TPC MTC WSA 
(m) (m) (t) (m) (m) (m) (m^2) (m) (m) (m) (m) (m) (m^4) (m^4) (t/cm) (t-m/cm) (m^2) 

-0.50 2.80 2623.01 43.119 0.000 1.470 993.99 43.379 153.323 7.755 151.852 6.285 388594.4 16082.2 10.19 47.03 1316.28 
-0.50 2.83 2653.61 43.122 0.000 1.486 994.88 43.371 151.934 7.706 150.448 6.221 389492.6 16104.3 10.20 47.13 1321.58 
-0.50 2.86 2684.24 43.125 0.000 1.501 995.78 43.363 150.577 7.659 149.076 6.158 390395.5 16126.5 10.21 47.24 1326.88 
-0.50 2.89 2714.90 43.127 0.000 1.517 996.69 43.355 149.252 7.614 147.735 6.097 391303.1 16148.7 10.22 47.35 1332.18 
-0.50 2.92 2745.60 43.130 0.000 1.532 997.59 43.346 147.956 7.569 146.424 6.037 392216.5 16171.1 10.23 47.46 1337.49 
                 
-0.50 2.95 2776.30 43.132 0.000 1.548 998.49 43.338 146.690 7.526 145.142 5.978 393130.1 16193.0 10.23 47.57 1342.79 
-0.50 2.98 2807.04 43.134 0.000 1.563 999.39 43.329 145.451 7.484 143.887 5.921 394046.5 16214.9 10.24 47.69 1348.10 
-0.50 3.01 2837.81 43.137 0.000 1.579 1000.29 43.321 144.238 7.444 142.659 5.865 394966.5 16236.6 10.25 47.80 1353.41 
-0.50 3.04 2868.61 43.138 0.000 1.594 1001.19 43.313 143.051 7.404 141.456 5.809 395885.3 16258.0 10.26 47.91 1358.72 
-0.50 3.07 2899.43 43.140 0.000 1.610 1002.08 43.305 141.888 7.365 140.278 5.755 396807.6 16279.1 10.27 48.02 1364.03 
                 
-0.50 3.10 2930.29 43.142 0.000 1.626 1002.97 43.296 140.751 7.327 139.125 5.702 397734.2 16299.8 10.28 48.13 1369.34 
-0.50 3.13 2961.17 43.144 0.000 1.641 1003.85 43.288 139.638 7.290 137.997 5.649 398664.0 16320.3 10.29 48.24 1374.66 
-0.50 3.16 2992.07 43.145 0.000 1.657 1004.74 43.280 138.547 7.254 136.891 5.598 399597.0 16340.6 10.30 48.36 1379.98 
-0.50 3.19 3023.01 43.146 0.000 1.672 1005.62 43.272 137.480 7.220 135.808 5.547 400534.8 16360.8 10.31 48.47 1385.30 
-0.50 3.22 3053.97 43.148 0.000 1.688 1006.51 43.263 136.435 7.186 134.747 5.498 401477.5 16380.9 10.32 48.58 1390.62 
                 
-0.50 3.25 3084.96 43.149 0.000 1.703 1007.39 43.255 135.412 7.153 133.708 5.449 402424.0 16401.0 10.33 48.70 1395.94 
-0.50 3.28 3115.97 43.150 0.000 1.719 1008.28 43.246 134.409 7.120 132.690 5.402 403374.7 16420.9 10.33 48.81 1401.27 
-0.50 3.31 3147.01 43.151 0.000 1.734 1009.17 43.237 133.427 7.089 131.693 5.355 404330.3 16440.8 10.34 48.93 1406.60 
-0.50 3.34 3178.08 43.151 0.000 1.750 1010.05 43.228 132.464 7.059 130.714 5.309 405288.3 16460.4 10.35 49.05 1411.94 
-0.50 3.37 3209.18 43.152 0.000 1.765 1010.94 43.219 131.521 7.029 129.756 5.264 406253.3 16480.0 10.36 49.16 1417.27 
                 
-0.50 3.40 3240.31 43.153 0.000 1.781 1011.83 43.210 130.598 7.000 128.817 5.219 407227.3 16499.6 10.37 49.28 1422.61 
-0.50 3.43 3271.46 43.153 0.000 1.797 1012.73 43.200 129.695 6.972 127.899 5.176 408209.5 16519.4 10.38 49.40 1427.95 
-0.50 3.46 3302.64 43.154 0.000 1.812 1013.63 43.190 128.812 6.945 126.999 5.133 409203.2 16539.2 10.39 49.52 1433.30 
-0.50 3.49 3333.84 43.154 0.000 1.828 1014.55 43.180 127.949 6.919 126.121 5.091 410211.6 16559.2 10.40 49.64 1438.66 
-0.50 3.52 3365.08 43.154 0.000 1.843 1015.48 43.169 127.105 6.893 125.262 5.050 411235.9 16579.7 10.41 49.77 1444.02 
                 
-0.50 3.55 3396.35 43.154 0.000 1.859 1016.43 43.157 126.283 6.869 124.424 5.010 412279.2 16600.8 10.42 49.89 1449.39 
-0.50 3.58 3427.64 43.154 0.000 1.874 1017.40 43.146 125.480 6.845 123.606 4.971 413342.4 16622.5 10.43 50.02 1454.77 
-0.50 3.61 3458.97 43.154 0.000 1.890 1018.38 43.134 124.696 6.822 122.806 4.932 414423.1 16644.5 10.44 50.15 1460.15 
-0.50 3.64 3490.32 43.154 0.000 1.906 1019.38 43.121 123.931 6.800 122.026 4.895 415521.2 16666.8 10.45 50.28 1465.55 
-0.50 3.67 3521.70 43.154 0.000 1.921 1020.38 43.109 123.184 6.779 121.263 4.857 416633.8 16689.1 10.46 50.42 1470.95 
                 
-0.50 3.70 3553.13 43.153 0.000 1.937 1021.40 43.096 122.451 6.758 120.515 4.821 417760.5 16711.5 10.47 50.56 1476.36 
-0.50 3.73 3584.58 43.152 0.000 1.952 1022.41 43.082 121.736 6.737 119.783 4.785 418900.0 16733.7 10.48 50.69 1481.78 
-0.50 3.76 3616.06 43.152 0.000 1.968 1023.43 43.068 121.036 6.718 119.068 4.750 420054.9 16755.7 10.49 50.83 1487.20 
-0.50 3.79 3647.57 43.151 0.000 1.984 1024.46 43.054 120.351 6.698 118.368 4.715 421224.3 16777.5 10.50 50.97 1492.64 
-0.50 3.82 3679.11 43.150 0.000 1.999 1025.50 43.040 119.682 6.680 117.683 4.680 422409.0 16799.3 10.51 51.12 1498.08 
                 
-0.50 3.85 3710.69 43.149 0.000 2.015 1026.54 43.025 119.029 6.661 117.014 4.646 423611.4 16821.0 10.52 51.26 1503.53 
-0.50 3.88 3742.30 43.148 0.000 2.031 1027.60 43.009 118.390 6.644 116.360 4.613 424831.9 16842.7 10.53 51.41 1509.00 
-0.50 3.91 3773.94 43.147 0.000 2.046 1028.66 42.993 117.767 6.626 115.721 4.580 426071.1 16864.3 10.54 51.56 1514.47 
-0.50 3.94 3805.61 43.145 0.000 2.062 1029.74 42.977 117.158 6.610 115.096 4.548 427329.3 16885.8 10.55 51.71 1519.96 
-0.50 3.97 3837.32 43.144 0.000 2.077 1030.82 42.960 116.564 6.594 114.487 4.516 428606.7 16907.3 10.57 51.87 1525.46 
                 
-0.50 4.00 3869.06 43.142 0.000 2.093 1031.92 42.942 115.985 6.578 113.891 4.485 429905.3 16928.7 10.58 52.03 1530.97 
-0.50 4.03 3900.84 43.141 0.000 2.109 1033.03 42.924 115.421 6.563 113.312 4.454 431230.1 16950.4 10.59 52.19 1536.49 
-0.50 4.06 3932.65 43.139 0.000 2.124 1034.16 42.905 114.872 6.548 112.748 4.424 432581.5 16972.2 10.60 52.35 1542.03 
-0.50 4.09 3964.49 43.137 0.000 2.140 1035.31 42.885 114.338 6.534 112.198 4.394 433957.2 16994.4 10.61 52.52 1547.58 
-0.50 4.12 3996.37 43.135 0.000 2.156 1036.47 42.865 113.818 6.520 111.662 4.364 435358.3 17016.7 10.62 52.69 1553.15 
                 
-0.50 4.15 4028.29 43.133 0.000 2.172 1037.65 42.844 113.311 6.507 111.140 4.336 436783.9 17039.2 10.64 52.86 1558.73 
-0.50 4.18 4060.24 43.130 0.000 2.187 1038.85 42.822 112.820 6.495 110.633 4.307 438241.3 17062.2 10.65 53.03 1564.33 
-0.50 4.21 4092.23 43.128 0.000 2.203 1040.07 42.800 112.342 6.482 110.139 4.279 439721.4 17085.3 10.66 53.21 1569.95 
-0.50 4.24 4124.26 43.125 0.000 2.219 1041.29 42.778 111.875 6.471 109.657 4.252 441221.6 17108.3 10.67 53.39 1575.58 
-0.50 4.27 4156.32 43.122 0.000 2.234 1042.52 42.755 111.419 6.459 109.185 4.225 442738.8 17131.0 10.69 53.58 1581.21 
                 
-0.50 4.30 4188.43 43.119 0.000 2.250 1043.75 42.731 110.973 6.448 108.723 4.198 444271.3 17153.5 10.70 53.76 1586.86 
-0.50 4.33 4220.57 43.116 0.000 2.266 1044.99 42.708 110.537 6.437 108.271 4.171 445820.3 17175.6 10.71 53.95 1592.52 
-0.50 4.36 4252.76 43.113 0.000 2.282 1046.24 42.684 110.111 6.427 107.829 4.145 447387.3 17197.6 10.72 54.14 1598.19 
-0.50 4.39 4284.97 43.110 0.000 2.297 1047.50 42.660 109.697 6.417 107.400 4.119 448980.7 17219.8 10.74 54.33 1603.88 
-0.50 4.42 4317.23 43.106 0.000 2.313 1048.79 42.634 109.298 6.407 106.985 4.094 450612.5 17242.3 10.75 54.53 1609.59 
                 
-0.50 4.45 4349.53 43.103 0.000 2.329 1050.10 42.608 108.913 6.398 106.584 4.069 452282.7 17265.2 10.76 54.73 1615.33 
-0.50 4.48 4381.87 43.099 0.000 2.345 1051.44 42.581 108.542 6.389 106.197 4.044 453991.4 17288.6 10.78 54.94 1621.08 
-0.50 4.51 4414.25 43.095 0.000 2.361 1052.81 42.553 108.185 6.381 105.825 4.020 455743.4 17312.8 10.79 55.15 1626.86 
-0.50 4.54 4446.68 43.091 0.000 2.376 1054.22 42.525 107.843 6.373 105.467 3.996 457538.0 17337.6 10.81 55.37 1632.67 
-0.50 4.57 4479.15 43.087 0.000 2.392 1055.66 42.494 107.517 6.366 105.125 3.973 459385.4 17362.9 10.82 55.59 1638.51 
                 
-0.50 4.60 4511.66 43.082 0.000 2.408 1057.13 42.463 107.205 6.359 104.797 3.951 461277.4 17388.6 10.84 55.82 1644.38 
-0.50 4.63 4544.22 43.078 0.000 2.424 1058.62 42.431 106.905 6.352 104.481 3.928 463205.6 17414.5 10.85 56.05 1650.27 
-0.50 4.66 4576.85 43.073 0.000 2.440 1060.13 42.399 106.615 6.346 104.175 3.906 465164.0 17440.3 10.87 56.29 1656.17 
-0.50 4.69 4609.48 43.068 0.000 2.456 1061.65 42.366 106.333 6.339 103.878 3.884 467143.6 17466.0 10.88 56.53 1662.10 
-0.50 4.72 4642.18 43.063 0.000 2.471 1063.17 42.333 106.059 6.334 103.587 3.862 469142.2 17491.8 10.90 56.77 1668.04 
                 
-0.50 4.75 4674.93 43.058 0.000 2.487 1064.71 42.300 105.792 6.328 103.305 3.841 471162.5 17518.2 10.91 57.02 1673.98 
-0.50 4.78 4707.72 43.052 0.000 2.503 1066.26 42.266 105.530 6.323 103.027 3.820 473193.1 17544.7 10.93 57.26 1679.94 
-0.50 4.81 4740.57 43.047 0.000 2.519 1067.80 42.232 105.274 6.318 102.755 3.799 475236.0 17571.1 10.94 57.51 1685.91 
-0.50 4.84 4773.46 43.041 0.000 2.535 1069.35 42.198 105.023 6.314 102.488 3.779 477287.9 17597.3 10.96 57.76 1691.88 
-0.50 4.87 4806.39 43.035 0.000 2.551 1070.90 42.164 104.776 6.309 102.225 3.758 479348.8 17623.3 10.98 58.01 1697.87 
                 
-0.50 4.90 4839.38 43.029 0.000 2.567 1072.44 42.130 104.533 6.305 101.966 3.738 481419.0 17649.0 10.99 58.26 1703.86 
-0.50 4.93 4872.41 43.023 0.000 2.583 1074.00 42.095 104.298 6.301 101.715 3.718 483510.8 17674.9 11.01 58.51 1709.86 
-0.50 4.96 4905.49 43.017 0.000 2.599 1075.56 42.060 104.070 6.298 101.471 3.699 485623.8 17701.0 11.02 58.77 1715.88 
-0.50 4.99 4938.63 43.010 0.000 2.615 1077.13 42.025 103.848 6.294 101.233 3.679 487758.6 17726.9 11.04 59.03 1721.91 
-0.50 5.02 4971.80 43.003 0.000 2.631 1078.73 41.988 103.636 6.291 101.006 3.660 489931.3 17753.1 11.06 59.29 1727.96 
                 
-0.50 5.05 5005.03 42.996 0.000 2.647 1080.34 41.951 103.434 6.288 100.787 3.641 492139.2 17779.5 11.07 59.56 1734.04 
-0.50 5.08 5038.31 42.989 0.000 2.663 1081.97 41.913 103.240 6.285 100.577 3.622 494376.6 17805.9 11.09 59.83 1740.13 
-0.50 5.11 5071.64 42.982 0.000 2.679 1083.61 41.875 103.053 6.283 100.374 3.604 496642.6 17832.3 11.11 60.10 1746.25 
-0.50 5.14 5105.02 42.975 0.000 2.695 1085.26 41.836 102.874 6.281 100.179 3.586 498939.8 17858.5 11.12 60.38 1752.38 
-0.50 5.17 5138.45 42.967 0.000 2.711 1086.92 41.796 102.702 6.279 99.991 3.568 501268.0 17884.9 11.14 60.66 1758.53 
                 
-0.50 5.20 5171.92 42.960 0.000 2.727 1088.61 41.756 102.540 6.277 99.813 3.550 503632.9 17911.4 11.16 60.95 1764.70 
-0.50 5.23 5205.46 42.952 0.000 2.743 1090.31 41.715 102.386 6.275 99.643 3.532 506037.6 17938.2 11.18 61.24 1770.89 
-0.50 5.26 5239.05 42.944 0.000 2.759 1092.04 41.674 102.242 6.274 99.483 3.515 508484.4 17965.2 11.19 61.53 1777.11 
-0.50 5.29 5272.69 42.935 0.000 2.775 1093.78 41.632 102.108 6.273 99.332 3.498 510973.1 17992.4 11.21 61.84 1783.35 
-0.50 5.32 5306.39 42.927 0.000 2.792 1095.55 41.590 101.980 6.272 99.188 3.481 513494.3 18020.1 11.23 62.14 1789.60 
                 
-0.50 5.35 5340.14 42.918 0.000 2.808 1097.33 41.547 101.858 6.272 99.051 3.464 516042.2 18048.3 11.25 62.45 1795.87 
-0.50 5.38 5373.94 42.909 0.000 2.824 1099.13 41.503 101.741 6.272 98.917 3.448 518610.6 18077.0 11.27 62.76 1802.15 
-0.50 5.41 5407.80 42.900 0.000 2.840 1100.93 41.460 101.627 6.272 98.787 3.432 521190.9 18106.0 11.28 63.07 1808.45 
-0.50 5.44 5441.72 42.891 0.000 2.856 1102.74 41.417 101.513 6.272 98.657 3.416 523768.7 18135.3 11.30 63.38 1814.74 
-0.50 5.47 5475.69 42.882 0.000 2.872 1104.53 41.374 101.398 6.273 98.526 3.400 526337.1 18164.9 11.32 63.69 1821.04 
                 
-0.50 5.50 5509.72 42.873 0.000 2.889 1106.33 41.331 101.282 6.273 98.394 3.385 528898.3 18194.7 11.34 64.00 1827.34 
-0.50 5.53 5543.80 42.863 0.000 2.905 1108.12 41.288 101.165 6.274 98.260 3.370 531449.6 18224.8 11.36 64.31 1833.64 
-0.50 5.56 5577.93 42.853 0.000 2.921 1109.90 41.246 101.047 6.276 98.126 3.355 533989.6 18255.0 11.38 64.62 1839.93 
-0.50 5.59 5612.13 42.843 0.000 2.937 1111.67 41.204 100.927 6.277 97.989 3.340 536516.3 18285.5 11.39 64.93 1846.23 
-0.50 5.62 5646.37 42.833 0.000 2.953 1113.43 41.163 100.803 6.278 97.850 3.325 539020.2 18316.0 11.41 65.23 1852.52 
                 
-0.50 5.65 5680.67 42.823 0.000 2.970 1115.18 41.122 100.676 6.280 97.707 3.310 541501.7 18346.7 11.43 65.53 1858.80 
-0.50 5.68 5715.02 42.813 0.000 2.986 1116.90 41.082 100.545 6.282 97.559 3.296 543954.9 18377.3 11.45 65.83 1865.07 
-0.50 5.71 5749.43 42.802 0.000 3.002 1118.61 41.042 100.411 6.284 97.409 3.282 546386.1 18408.0 11.47 66.12 1871.33 
-0.50 5.74 5783.89 42.791 0.000 3.019 1120.31 41.003 100.274 6.286 97.255 3.268 548794.7 18438.9 11.48 66.41 1877.59 
-0.50 5.77 5818.39 42.781 0.000 3.035 1122.00 40.965 100.136 6.289 97.101 3.254 551194.3 18470.5 11.50 66.70 1883.84 
                 
-0.50 5.80 5852.95 42.770 0.000 3.051 1123.69 40.926 99.997 6.291 96.945 3.240 553578.0 18502.4 11.52 66.99 1890.10 
-0.50 5.83 5887.57 42.759 0.000 3.068 1125.37 40.888 99.854 6.294 96.786 3.227 555936.2 18534.4 11.53 67.28 1896.34 
-0.50 5.86 5922.23 42.748 0.000 3.084 1127.02 40.851 99.706 6.297 96.622 3.213 558263.6 18566.4 11.55 67.56 1902.57 
-0.50 5.89 5956.95 42.737 0.000 3.100 1128.65 40.815 99.555 6.300 96.454 3.200 560559.7 18598.4 11.57 67.84 1908.80 
-0.50 5.92 5991.71 42.725 0.000 3.117 1130.26 40.779 99.399 6.304 96.282 3.187 562825.7 18630.6 11.59 68.11 1915.01 
                 
-0.50 5.95 6026.52 42.714 0.000 3.133 1131.86 40.744 99.239 6.307 96.106 3.174 565061.2 18662.7 11.60 68.38 1921.21 
-0.50 5.98 6061.38 42.703 0.000 3.149 1133.44 40.710 99.077 6.311 95.928 3.161 567272.5 18694.9 11.62 68.65 1927.40 
-0.50 6.01 6096.29 42.691 0.000 3.166 1134.99 40.676 98.911 6.314 95.745 3.149 569454.3 18727.1 11.63 68.91 1933.58 
-0.50 6.04 6131.25 42.679 0.000 3.182 1136.53 40.644 98.741 6.318 95.559 3.136 571604.1 18759.3 11.65 69.17 1939.75 
-0.50 6.07 6166.25 42.668 0.000 3.198 1138.05 40.612 98.567 6.322 95.368 3.124 573722.8 18791.4 11.67 69.43 1945.91 
                 
-0.50 6.10 6201.30 42.656 0.000 3.215 1139.55 40.580 98.391 6.326 95.176 3.111 575821.0 18823.6 11.68 69.68 1952.06 
-0.50 6.13 6236.40 42.644 0.000 3.231 1141.04 40.549 98.213 6.330 94.982 3.099 577899.0 18855.9 11.70 69.93 1958.21 
-0.50 6.16 6271.54 42.632 0.000 3.248 1142.52 40.518 98.033 6.335 94.786 3.087 579952.6 18888.3 11.71 70.18 1964.34 
-0.50 6.19 6306.73 42.621 0.000 3.264 1143.97 40.488 97.849 6.339 94.585 3.075 581974.0 18920.7 11.73 70.43 1970.46 
-0.50 6.22 6341.96 42.609 0.000 3.281 1145.41 40.459 97.663 6.344 94.382 3.063 583968.6 18953.1 11.74 70.67 1976.58 
                 
-0.50 6.25 6377.23 42.597 0.000 3.297 1146.83 40.430 97.473 6.348 94.176 3.051 585933.9 18985.2 11.75 70.91 1982.68 
-0.50 6.28 6412.55 42.585 0.000 3.313 1148.22 40.402 97.281 6.353 93.968 3.040 587875.3 19016.9 11.77 71.14 1988.77 
-0.50 6.31 6447.92 42.572 0.000 3.330 1149.60 40.374 97.087 6.358 93.757 3.028 589793.9 19048.5 11.78 71.37 1994.86 
-0.50 6.34 6483.31 42.560 0.000 3.346 1150.97 40.347 96.892 6.363 93.545 3.017 591692.5 19080.3 11.80 71.60 2000.94 
-0.50 6.37 6518.76 42.548 0.000 3.363 1152.32 40.320 96.695 6.368 93.333 3.005 593573.7 19112.3 11.81 71.83 2007.02 
                 
-0.50 6.40 6554.24 42.536 0.000 3.379 1153.67 40.293 96.499 6.373 93.119 2.994 595441.3 19144.4 11.83 72.06 2013.09 
-0.50 6.43 6589.77 42.524 0.000 3.396 1155.01 40.268 96.301 6.378 92.905 2.983 597290.4 19176.4 11.84 72.28 2019.15 
-0.50 6.46 6625.34 42.512 0.000 3.412 1156.32 40.243 96.101 6.384 92.689 2.972 599116.4 19208.3 11.85 72.50 2025.20 
-0.50 6.49 6660.95 42.499 0.000 3.429 1157.63 40.218 95.900 6.389 92.472 2.961 600925.0 19240.2 11.87 72.72 2031.24 
-0.50 6.52 6696.58 42.487 0.000 3.445 1158.93 40.194 95.699 6.395 92.254 2.950 602716.6 19272.3 11.88 72.94 2037.28 
                 
-0.50 6.55 6732.28 42.475 0.000 3.462 1160.22 40.171 95.497 6.401 92.036 2.939 604497.6 19305.1 11.89 73.15 2043.31 
-0.50 6.58 6768.01 42.463 0.000 3.478 1161.50 40.148 95.295 6.407 91.817 2.929 606261.4 19337.9 11.91 73.37 2049.34 
-0.50 6.61 6803.78 42.451 0.000 3.495 1162.77 40.126 95.091 6.413 91.596 2.918 607999.4 19370.3 11.92 73.58 2055.35 
-0.50 6.64 6839.58 42.438 0.000 3.511 1164.01 40.104 94.884 6.419 91.373 2.908 609711.6 19402.3 11.93 73.78 2061.36 
-0.50 6.67 6875.42 42.426 0.000 3.528 1165.23 40.084 94.676 6.425 91.149 2.897 611400.7 19433.8 11.94 73.99 2067.35 
                 
-0.50 6.70 6911.30 42.414 0.000 3.544 1166.45 40.063 94.468 6.431 90.924 2.887 613078.5 19465.7 11.96 74.19 2073.34 
-0.50 6.73 6947.21 42.402 0.000 3.560 1167.65 40.044 94.260 6.437 90.700 2.877 614740.8 19497.8 11.97 74.39 2079.33 
-0.50 6.76 6983.17 42.389 0.000 3.577 1168.85 40.024 94.051 6.444 90.474 2.867 616383.1 19529.8 11.98 74.59 2085.30 
-0.50 6.79 7019.16 42.377 0.000 3.593 1170.03 40.006 93.841 6.450 90.247 2.857 618010.5 19561.7 11.99 74.79 2091.27 
-0.50 6.82 7055.18 42.365 0.000 3.610 1171.20 39.988 93.630 6.457 90.020 2.847 619620.0 19593.3 12.00 74.98 2097.24 
                 
-0.50 6.85 7091.25 42.353 0.000 3.626 1172.35 39.971 93.418 6.463 89.792 2.837 621204.6 19624.2 12.02 75.18 2103.19 
-0.50 6.88 7127.34 42.341 0.000 3.643 1173.49 39.954 93.207 6.470 89.564 2.827 622786.5 19655.5 12.03 75.37 2109.14 
-0.50 6.91 7163.46 42.329 -0.000 3.659 1174.64 39.937 92.998 6.476 89.338 2.817 624362.6 19687.1 12.04 75.56 2115.09 
-0.50 6.94 7199.64 42.317 0.000 3.676 1175.78 39.921 92.789 6.483 89.113 2.807 625933.5 19718.7 12.05 75.75 2121.03 
-0.50 6.97 7235.84 42.305 0.000 3.692 1176.91 39.906 92.581 6.490 88.889 2.798 627496.5 19750.1 12.06 75.94 2126.98 
                 
-0.50 7.00 7272.08 42.293 0.000 3.709 1178.03 39.891 92.373 6.497 88.664 2.788 629048.0 19781.2 12.07 76.12 2132.91 


Hydrostatics even keel

Curves



Tables




Trim 0.00 metres 
Heel 0.00 degrees 
   
Shell thickness 12.00000 mm 
Keel thickness 14.00000 mm 
Hog (+ve)/ Sag (-ve) 0.00000 metres 
Water density 1.02500 tonnes/cu.m 


All drafts are moulded

Hydrostatics


Trim Draft Displt LCB TCB VCB WPA LCF KML KMT BML BMT IL IT TPC MTC WSA 
(m) (m) (t) (m) (m) (m) (m^2) (m) (m) (m) (m) (m) (m^4) (m^4) (t/cm) (t-m/cm) (m^2) 

0.00 1.00 850.47 44.378 0.000 0.543 929.40 44.214 399.670 17.893 399.127 17.351 331164.7 14396.4 9.53 40.08 997.55 
0.00 1.03 879.10 44.372 0.000 0.558 931.01 44.200 387.986 17.403 387.428 16.845 332280.1 14447.2 9.54 40.21 1002.97 
0.00 1.06 907.67 44.369 0.000 0.574 932.52 44.186 377.013 16.942 376.439 16.368 333350.7 14494.9 9.56 40.34 1008.37 
0.00 1.09 936.51 44.360 0.000 0.589 934.02 44.171 366.574 16.504 365.985 15.915 334389.1 14541.1 9.57 40.47 1013.75 
0.00 1.12 965.27 44.355 0.000 0.605 935.40 44.156 356.765 16.090 356.160 15.485 335407.1 14582.9 9.59 40.59 1019.12 
                 
0.00 1.15 994.09 44.349 0.000 0.620 936.73 44.142 347.491 15.697 346.871 15.077 336409.5 14622.1 9.60 40.71 1024.47 
0.00 1.18 1022.95 44.343 0.000 0.636 938.05 44.127 338.720 15.326 338.084 14.690 337406.9 14660.8 9.61 40.83 1029.82 
0.00 1.21 1051.83 44.337 0.000 0.651 939.35 44.114 330.427 14.975 329.776 14.324 338407.2 14699.1 9.63 40.95 1035.18 
0.00 1.24 1080.77 44.330 0.000 0.667 940.62 44.100 322.556 14.642 321.889 13.975 339401.9 14735.1 9.64 41.07 1040.53 
0.00 1.27 1109.73 44.324 0.000 0.682 941.85 44.087 315.081 14.325 314.399 13.642 340389.2 14770.0 9.65 41.19 1045.87 
                 
0.00 1.30 1138.75 44.318 0.000 0.698 943.07 44.074 307.968 14.023 307.270 13.325 341369.6 14803.8 9.67 41.31 1051.22 
0.00 1.33 1167.79 44.311 0.000 0.713 944.26 44.061 301.200 13.736 300.487 13.023 342347.3 14836.9 9.68 41.43 1056.56 
0.00 1.36 1196.87 44.305 0.000 0.729 945.43 44.048 294.747 13.462 294.018 12.734 343318.1 14868.8 9.69 41.55 1061.89 
0.00 1.39 1225.99 44.299 0.000 0.744 946.58 44.035 288.584 13.201 287.840 12.457 344280.0 14899.4 9.70 41.66 1067.23 
0.00 1.42 1255.13 44.292 0.000 0.760 947.70 44.023 282.694 12.952 281.934 12.192 345232.2 14929.1 9.71 41.78 1072.56 
                 
0.00 1.45 1284.32 44.286 0.000 0.775 948.79 44.011 277.053 12.713 276.278 11.938 346174.7 14957.8 9.73 41.89 1077.88 
0.00 1.48 1313.53 44.280 0.000 0.791 949.88 43.999 271.654 12.485 270.864 11.694 347111.0 14986.1 9.74 42.01 1083.20 
0.00 1.51 1342.79 44.274 0.000 0.806 950.97 43.987 266.483 12.268 265.677 11.461 348047.1 15014.9 9.75 42.12 1088.52 
0.00 1.54 1372.07 44.267 0.000 0.822 952.05 43.974 261.527 12.060 260.706 11.238 348981.7 15043.4 9.76 42.23 1093.84 
0.00 1.57 1401.39 44.261 0.000 0.837 953.13 43.962 256.771 11.861 255.934 11.024 349915.8 15071.8 9.77 42.35 1099.16 
                 
0.00 1.60 1430.74 44.255 0.000 0.853 954.20 43.950 252.202 11.670 251.350 10.818 350846.1 15099.6 9.78 42.46 1104.48 
0.00 1.63 1460.15 44.248 0.000 0.868 955.24 43.938 247.801 11.487 246.933 10.619 351764.1 15126.5 9.79 42.57 1109.80 
0.00 1.66 1489.54 44.242 0.000 0.883 956.27 43.926 243.568 11.311 242.685 10.427 352672.4 15152.9 9.80 42.68 1115.11 
0.00 1.69 1518.97 44.236 -0.000 0.899 957.29 43.915 239.489 11.142 238.590 10.243 353571.6 15179.7 9.81 42.79 1120.42 
0.00 1.72 1548.47 44.229 0.000 0.914 958.33 43.904 235.555 10.981 234.640 10.066 354471.5 15207.2 9.82 42.90 1125.73 
                 
0.00 1.75 1577.97 44.223 0.000 0.930 959.38 43.893 231.777 10.826 230.847 9.896 355385.4 15235.1 9.83 43.01 1131.05 
0.00 1.78 1607.52 44.217 0.000 0.945 960.42 43.882 228.136 10.677 227.191 9.732 356306.8 15262.6 9.84 43.12 1136.36 
0.00 1.81 1637.10 44.211 0.000 0.961 961.46 43.870 224.628 10.534 223.668 9.573 357234.7 15289.7 9.85 43.23 1141.68 
0.00 1.84 1666.70 44.205 0.000 0.976 962.50 43.859 221.245 10.395 220.268 9.419 358167.6 15316.4 9.87 43.34 1147.00 
0.00 1.87 1696.34 44.198 0.000 0.992 963.52 43.847 217.977 10.262 216.986 9.270 359104.3 15342.3 9.88 43.46 1152.32 
                 
0.00 1.90 1726.00 44.192 0.000 1.007 964.54 43.835 214.821 10.133 213.814 9.126 360042.4 15367.4 9.89 43.57 1157.63 
0.00 1.93 1755.69 44.186 0.000 1.022 965.55 43.823 211.773 10.009 210.751 8.986 360988.7 15392.1 9.90 43.69 1162.95 
0.00 1.96 1785.45 44.180 0.000 1.038 966.56 43.811 208.820 9.888 207.782 8.851 361934.8 15416.7 9.91 43.80 1168.27 
0.00 1.99 1815.21 44.174 0.000 1.053 967.52 43.800 205.932 9.773 204.879 8.719 362827.1 15441.0 9.92 43.91 1173.57 
0.00 2.02 1845.00 44.168 0.000 1.069 968.48 43.789 203.133 9.660 202.064 8.592 363714.1 15464.9 9.93 44.01 1178.88 
                 
0.00 2.05 1874.82 44.161 0.000 1.084 969.42 43.778 200.419 9.552 199.334 8.468 364601.4 15488.3 9.94 44.12 1184.18 
0.00 2.08 1904.67 44.155 0.000 1.100 970.36 43.767 197.788 9.447 196.688 8.347 365489.3 15511.2 9.95 44.23 1189.48 
0.00 2.11 1934.55 44.149 0.000 1.115 971.29 43.757 195.237 9.346 194.121 8.230 366377.7 15533.8 9.96 44.34 1194.78 
